customer_id,customer_name,city,acquisition_channel,last_order_date,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
CUST-0246,Guntur Gunawan,Medan,Marketplace,2025-11-10,52,10,2843800,3,5,5,355,Loyal
CUST-0247,Endah Nugroho,Jakarta,Instagram Ads,2025-12-27,5,3,777100,5,2,2,522,Potential Loyalist
CUST-0248,Bayu Utami,Bandung,Marketplace,2025-07-03,182,8,2726800,2,4,5,245,Loyal
CUST-0249,Zahra Kusuma,Palembang,TikTok Ads,2025-11-06,56,5,1452500,3,3,3,333,Needs Attention
CUST-0250,Ayu Rahayu,Semarang,TikTok Ads,2025-06-11,204,1,84000,2,1,1,211,Lost
CUST-0251,Nadia Marliana,Jakarta,Organic Social,2025-12-30,2,4,880700,5,3,3,533,Potential Loyalist
CUST-0252,Hilda Hidayat,Denpasar,Referral,2024-12-17,380,3,1343000,1,2,3,123,Lost
CUST-0253,Maya Gunawan,Bekasi,Google Search,,,0,0,,,,,Never Purchased
CUST-0254,Omar Ramadhan,Jakarta,Google Search,2025-11-01,61,4,846800,3,3,3,333,Needs Attention
CUST-0255,Krisna Gunawan,Jakarta,Referral,2025-11-21,41,11,2504800,4,5,4,454,Champions
CUST-0256,Indra Cahyani,Jakarta,TikTok Ads,2025-12-09,23,2,1504250,4,1,4,414,Potential Loyalist
CUST-0257,Kevin Hartono,Yogyakarta,TikTok Ads,2025-12-28,4,2,637000,5,1,2,512,Potential Loyalist
CUST-0258,Jihan Suryadi,Surabaya,Referral,2025-07-24,161,7,1670600,2,4,4,244,Loyal
CUST-0259,Bayu Purnama,Bandung,TikTok Ads,2025-10-15,78,2,3450000,3,1,5,315,Needs Attention
CUST-0260,Beni Darmawan,Palembang,Google Search,2025-10-11,82,10,2018000,3,5,4,354,Loyal
CUST-0261,Wulan Hartono,Jakarta,Organic Social,2025-04-25,251,3,1433950,1,2,3,123,Lost
CUST-0262,Bagus Anggraini,Surabaya,TikTok Ads,2024-10-03,455,1,315000,1,1,1,111,Lost
CUST-0263,Faisal Handoko,Jakarta,Organic Social,2025-09-10,113,5,1670250,2,3,4,234,At-Risk
CUST-0264,Sinta Suryadi,Tangerang,TikTok Ads,2024-07-21,529,2,134000,1,1,1,111,Lost
CUST-0265,Yuni Ramadhan,Bandung,Organic Social,2025-12-08,24,3,683150,4,2,2,422,Potential Loyalist
CUST-0266,Sari Setiawan,tangerang,Instagram Ads,2025-11-14,48,10,2724000,4,5,5,455,Champions
CUST-0267,Vero Suryadi,Pekanbaru,TikTok Ads,2025-11-23,39,1,1068000,4,1,3,413,Potential Loyalist
CUST-0268,Rizky Marliana,Bandung,Marketplace,2025-12-29,3,7,1759750,5,4,4,544,Champions
CUST-0269,Fajar Gunawan,Depok,Marketplace,2025-12-27,5,16,4058700,5,5,5,555,Champions
CUST-0270,Kevin Setiawan,Denpasar,Referral,2025-11-28,34,2,241000,4,1,1,411,Potential Loyalist
CUST-0271,Oki Firmansyah,Jakarta,Instagram Ads,2025-11-05,57,8,2246050,3,4,4,344,Loyal
CUST-0272,Indra Pratama,Jakarta,Marketplace,2025-10-31,62,10,2557650,3,5,5,355,Loyal
CUST-0273,Maya Darmawan,Solo,Marketplace,2025-10-21,72,3,876000,3,2,3,323,Needs Attention
CUST-0274,Oki Setiawan,Bandung,Referral,2025-09-28,95,10,2412100,3,5,4,354,Loyal
CUST-0275,Erik Kusuma,Unknown,Marketplace,2025-10-14,79,4,758000,3,3,2,332,Needs Attention
CUST-0276,Guntur Kurniawan,Jakarta,Instagram Ads,2025-10-04,89,9,3873000,3,4,5,345,Loyal
CUST-0277,Wawan Permana,Jakarta,TikTok Ads,2025-12-09,23,9,2649800,4,4,5,445,Champions
CUST-0278,Endah Hidayat,Makassar,Instagram Ads,2025-12-18,14,4,934800,5,3,3,533,Potential Loyalist
CUST-0279,Lukman Pratama,Jakarta,Referral,2024-04-29,612,1,165000,1,1,1,111,Lost
CUST-0280,Farah Firmansyah,Depok,Organic Social,2025-09-16,107,2,917000,3,1,3,313,Needs Attention
CUST-0281,Lukman Halim,Bogor,TikTok Ads,2025-11-28,34,9,4218950,4,4,5,445,Champions
CUST-0282,Sari Lestari,Pekanbaru,TikTok Ads,2025-06-17,198,2,460000,2,1,2,212,Lost
CUST-0283,Dewi Ramadhan,Unknown,Instagram Ads,2025-08-14,140,6,1850300,2,4,4,244,Loyal
CUST-0284,Ulfa Nugroho,Bandung,Google Search,2025-11-24,38,7,3547400,4,4,5,445,Champions
CUST-0285,Faisal Halim,Pekanbaru,TikTok Ads,2025-06-23,192,9,2637200,2,4,5,245,Loyal
CUST-0286,Zahra Setiawan,Solo,Organic Social,2025-12-08,24,15,2377650,4,5,4,454,Champions
CUST-0287,Fajar Rahayu,Bogor,TikTok Ads,2025-12-04,28,18,4913050,4,5,5,455,Champions
CUST-0288,Krisna Marliana,Tangerang,TikTok Ads,2025-02-01,334,1,65000,1,1,1,111,Lost
CUST-0289,Taufik Saputra,Medan,Referral,2025-04-22,254,3,565000,1,2,2,122,Lost
CUST-0290,Hesti Maulana,Yogyakarta,TikTok Ads,2025-09-08,115,3,343000,2,2,1,221,Lost
CUST-0291,Ayu Hidayat,Jakarta,Organic Social,2025-09-30,93,6,1943100,3,4,4,344,Loyal
CUST-0292,Eka Setiawan,Bekasi,Marketplace,2025-11-21,41,2,979900,4,1,3,413,Potential Loyalist
CUST-0293,Bayu Kusuma,Pekanbaru,Referral,2025-09-03,120,1,110000,2,1,1,211,Lost
CUST-0294,Jasmine Kurniawan,Bekasi,TikTok Ads,2025-12-12,20,4,1681500,4,3,4,434,Potential Loyalist
CUST-0295,Jihan Wibowo,Jakarta,TikTok Ads,2025-06-12,203,1,100000,2,1,1,211,Lost
CUST-0296,Umar Anggraini,Tangerang,Referral,2025-04-08,268,1,950000,1,1,3,113,Lost
CUST-0297,Yuni Halim,Semarang,Instagram Ads,2025-10-20,73,1,244000,3,1,1,311,Needs Attention
CUST-0298,Anwar Kurniawan,Pekanbaru,Organic Social,2025-11-26,36,5,1979000,4,3,4,434,Potential Loyalist
CUST-0299,Nadia Ramadhan,Jakarta,Referral,2025-01-05,361,2,251000,1,1,1,111,Lost
CUST-0300,Zahra Handoko,Jakarta,Organic Social,2025-08-30,124,3,965000,2,2,3,223,Lost
CUST-0301,Laras Hartono,Jakarta,Organic Social,2025-03-11,296,2,319000,1,1,1,111,Lost
CUST-0302,Ivan Utami,Depok,TikTok Ads,2025-12-06,26,19,4840650,4,5,5,455,Champions
CUST-0303,Prita Ramadhan,Bandung,TikTok Ads,2025-12-30,2,12,3812550,5,5,5,555,Champions
CUST-0304,Ivan Lestari,Yogyakarta,Referral,2025-12-04,28,3,636650,4,2,2,422,Potential Loyalist
CUST-0305,Putri Handoko,Surabaya,Instagram Ads,2025-03-26,281,4,676900,1,3,2,132,At-Risk
CUST-0306,Bayu Setiawan,Bogor,TikTok Ads,2025-12-21,11,2,200050,5,1,1,511,Potential Loyalist
CUST-0307,Doni Handoko,Surabaya,TikTok Ads,2025-07-11,174,1,259000,2,1,1,211,Lost
CUST-0308,Nadia Wijaya,Semarang,Organic Social,2025-11-22,40,5,614000,4,3,2,432,Potential Loyalist
CUST-0309,Wawan Permana,Jakarta,Marketplace,2025-12-18,14,9,3568700,5,4,5,545,Champions
CUST-0310,Zahra Suryadi,Jakarta,Marketplace,2025-10-05,88,9,3371500,3,4,5,345,Loyal
CUST-0311,Anwar Permana,Tangerang,TikTok Ads,2025-07-27,158,2,784750,2,1,2,212,Lost
CUST-0312,Galih Anggraini,Semarang,Instagram Ads,2025-08-22,132,2,535250,2,1,2,212,Lost
CUST-0313,Zaki Lestari,Solo,TikTok Ads,2025-12-25,7,9,2115400,5,4,4,544,Champions
CUST-0314,Kevin Purnama,Medan,Google Search,2025-05-24,222,1,109250,2,1,1,211,Lost
CUST-0315,Erik Utami,Surabaya,TikTok Ads,2025-12-24,8,5,1197550,5,3,3,533,Potential Loyalist
CUST-0316,Wulan Firmansyah,Denpasar,Referral,2025-04-05,271,3,875750,1,2,3,123,Lost
CUST-0317,Lukman Kurniawan,Yogyakarta,Organic Social,2025-11-25,37,2,380000,4,1,1,411,Potential Loyalist
CUST-0318,Dinda Ramadhan,Solo,Instagram Ads,2025-09-12,111,8,2604700,2,4,5,245,Loyal
CUST-0319,Joko Pratama,Jakarta,Instagram Ads,2025-05-11,235,2,474000,1,1,2,112,Lost
CUST-0320,Jasmine Suryadi,Yogyakarta,Google Search,2025-11-29,33,12,6227900,4,5,5,455,Champions
CUST-0321,Wulan Hidayat,Jakarta,TikTok Ads,2025-12-06,26,2,742200,4,1,2,412,Potential Loyalist
CUST-0322,Jasmine Kusuma,Bandung,Instagram Ads,2025-12-26,6,3,1585450,5,2,4,524,Potential Loyalist
CUST-0323,Dinda Gunawan,Jakarta,Instagram Ads,2025-07-13,172,3,878100,2,2,3,223,Lost
CUST-0324,Ulfa Utami,Surabaya,Instagram Ads,2025-06-27,188,3,1611000,2,2,4,224,Lost
CUST-0325,Fajar Wibowo,Bogor,TikTok Ads,2025-05-21,225,6,2308500,2,4,4,244,Loyal
CUST-0326,Galih Handoko,Semarang,TikTok Ads,2025-06-21,194,2,229000,2,1,1,211,Lost
CUST-0327,Jasmine Wijaya,Bekasi,Instagram Ads,2025-12-28,4,12,2184000,5,5,4,554,Champions
CUST-0328,Taufik Kurniawan,Palembang,Instagram Ads,2025-12-14,18,15,3274250,5,5,5,555,Champions
CUST-0329,Nanda Purnama,semarang,Instagram Ads,2025-01-30,336,1,495000,1,1,2,112,Lost
CUST-0330,Putri Purnama,Depok,Organic Social,2025-12-21,11,2,690000,5,1,2,512,Potential Loyalist
CUST-0331,Beni Cahyani,Surabaya,Referral,2025-12-22,10,10,1909650,5,5,4,554,Champions
CUST-0332,Eka Lestari,Yogyakarta,Google Search,2025-11-30,32,2,1120000,4,1,3,413,Potential Loyalist
CUST-0333,Sari Yulianti,Makassar,Marketplace,2025-12-12,20,2,1028000,4,1,3,413,Potential Loyalist
CUST-0334,Taufik Purnama,Yogyakarta,Google Search,2025-10-26,67,4,1333500,3,3,3,333,Needs Attention
CUST-0335,Sari Halim,Jakarta,TikTok Ads,2025-01-13,353,2,416500,1,1,2,112,Lost
CUST-0336,Fajar Pratama,Bekasi,Marketplace,2025-11-18,44,5,2467000,4,3,4,434,Potential Loyalist
CUST-0337,Doni Setiawan,Surabaya,Google Search,2025-10-09,84,1,122000,3,1,1,311,Needs Attention
CUST-0338,Nadia Yulianti,Surabaya,TikTok Ads,2024-12-24,373,2,1102800,1,1,3,113,Lost
CUST-0339,Irfan Setiawan,Surabaya,Marketplace,2024-05-25,586,1,315000,1,1,1,111,Lost
CUST-0340,Indra Hidayat,Solo,TikTok Ads,2025-11-13,49,4,1096250,4,3,3,433,Potential Loyalist
CUST-0341,Faisal Yulianti,Yogyakarta,Instagram Ads,2025-06-07,208,5,1865000,2,3,4,234,At-Risk
CUST-0342,Maya Anggraini,Bandung,Instagram Ads,2025-12-29,3,6,1085000,5,4,3,543,Champions
CUST-0343,Guntur Lestari,Bandung,TikTok Ads,2025-05-12,234,5,914200,1,3,3,133,At-Risk
CUST-0344,Maya Suryadi,Surabaya,TikTok Ads,2025-12-20,12,18,8101250,5,5,5,555,Champions
CUST-0345,Laras Yulianti,Balikpapan,Instagram Ads,2025-12-22,10,7,1955250,5,4,4,544,Champions
CUST-0346,Jihan Kusuma,Surabaya,Referral,2024-12-01,396,1,585000,1,1,2,112,Lost
CUST-0347,Tono Prakoso,Semarang,Referral,2025-12-04,28,5,1024750,4,3,3,433,Potential Loyalist
CUST-0348,Putri Hidayat,Depok,Google Search,2025-09-30,93,8,2106250,3,4,4,344,Loyal
CUST-0349,Ayu Setiawan,Tangerang,TikTok Ads,2025-07-29,156,3,369750,2,2,1,221,Lost
CUST-0350,Ulfa Marliana,Bandar Lampung,Organic Social,2025-12-09,23,15,6078850,4,5,5,455,Champions
CUST-0351,Yuni Kusuma,medan,Google Search,2025-09-25,98,4,577200,3,3,2,332,Needs Attention
CUST-0352,Citra Nugroho,Jakarta,Instagram Ads,2025-12-15,17,11,4046700,5,5,5,555,Champions
CUST-0353,Laras Utami,Bandung,TikTok Ads,2025-07-28,157,4,1000450,2,3,3,233,At-Risk
CUST-0354,Tono Maulana,Surabaya,Marketplace,2025-12-28,4,3,1073950,5,2,3,523,Potential Loyalist
CUST-0355,Nanda Rahayu,Jakarta,TikTok Ads,2025-07-23,162,5,1580250,2,3,4,234,At-Risk
CUST-0356,Umar Wijaya,Yogyakarta,Organic Social,2025-08-24,130,4,723200,2,3,2,232,At-Risk
CUST-0357,Kevin Sukmawati,Jakarta,Instagram Ads,2025-12-12,20,10,2569500,4,5,5,455,Champions
CUST-0358,Oki Yulianti,Jakarta,TikTok Ads,2025-12-02,30,18,5151500,4,5,5,455,Champions
CUST-0359,Maya Anggraini,Jakarta,Google Search,2025-07-29,156,5,1316400,2,3,3,233,At-Risk
CUST-0360,Beni Santoso,Surabaya,Google Search,2025-03-03,304,6,1609300,1,4,4,144,Loyal
CUST-0361,Hana Hidayat,Depok,Referral,2025-09-18,105,2,172600,3,1,1,311,Needs Attention
CUST-0362,Hana Gunawan,Yogyakarta,TikTok Ads,2025-12-05,27,4,1031100,4,3,3,433,Potential Loyalist
CUST-0363,Jasmine Hartono,Yogyakarta,Google Search,2025-12-25,7,7,1130800,5,4,3,543,Champions
CUST-0364,Zaki Cahyani,Denpasar,Instagram Ads,2024-12-26,371,2,528500,1,1,2,112,Lost
CUST-0365,Prita Setiawan,Surabaya,Referral,2024-09-17,471,2,430000,1,1,2,112,Lost
CUST-0366,Lukman Lestari,denpasar,Organic Social,2025-12-03,29,5,2449150,4,3,4,434,Potential Loyalist
CUST-0367,Dinda Wibowo,Makassar,Marketplace,2025-10-22,71,2,651000,3,1,2,312,Needs Attention
CUST-0368,Erik Anggraini,Semarang,TikTok Ads,2025-09-08,115,5,1802000,2,3,4,234,At-Risk
CUST-0369,Sari Utami,Jakarta,TikTok Ads,2025-06-07,208,4,1308950,2,3,3,233,At-Risk
CUST-0370,Krisna Rahayu,Jakarta,Instagram Ads,2025-12-26,6,5,772600,5,3,2,532,Potential Loyalist
CUST-0371,Zahra Wijaya,Jakarta,Referral,2025-12-23,9,5,1117250,5,3,3,533,Potential Loyalist
CUST-0372,Reza Darmawan,Surabaya,Instagram Ads,2025-11-08,54,10,2141100,3,5,4,354,Loyal
CUST-0373,Fajar Anggraini,Malang,Organic Social,2025-06-16,199,4,1680500,2,3,4,234,At-Risk
CUST-0374,Yuni Handoko,Jakarta,Referral,2025-09-10,113,4,1060600,2,3,3,233,At-Risk
CUST-0375,Nanda Yulianti,Makassar,Instagram Ads,2024-03-24,648,1,128250,1,1,1,111,Lost
CUST-0376,Vero Permana,Bandung,Instagram Ads,2025-07-22,163,4,1991750,2,3,4,234,At-Risk
CUST-0377,Indra Darmawan,Unknown,Organic Social,2025-11-04,58,7,1688300,3,4,4,344,Loyal
CUST-0378,Indra Utami,Bandar Lampung,Instagram Ads,2025-11-01,61,11,4789850,3,5,5,355,Loyal
CUST-0379,Joko Purnama,Unknown,Google Search,2025-08-12,142,2,325000,2,1,1,211,Lost
CUST-0380,Anwar Santoso,Makassar,TikTok Ads,2025-09-01,122,8,3118000,2,4,5,245,Loyal
CUST-0381,Adit Handoko,Bekasi,Organic Social,2025-06-26,189,3,1232000,2,2,3,223,Lost
CUST-0382,Eka Yulianti,Tangerang,TikTok Ads,2025-10-14,79,5,1396000,3,3,3,333,Needs Attention
CUST-0383,Erik Permana,Jakarta,TikTok Ads,2025-08-10,144,2,519000,2,1,2,212,Lost
CUST-0384,Taufik Darmawan,Medan,Instagram Ads,2025-12-29,3,5,910000,5,3,3,533,Potential Loyalist
CUST-0385,Adit Maulana,Jakarta,Instagram Ads,2025-10-23,70,2,824000,3,1,3,313,Needs Attention
CUST-0386,Kevin Marliana,Denpasar,Instagram Ads,2025-05-24,222,1,75600,2,1,1,211,Lost
CUST-0387,Kartika Wijaya,Denpasar,TikTok Ads,2025-09-21,102,21,6402800,3,5,5,355,Loyal
CUST-0388,Adit Saputra,Bandung,TikTok Ads,2025-12-30,2,10,1624400,5,5,4,554,Champions
CUST-0389,Ulfa Lestari,Jakarta,Organic Social,,,0,0,,,,,Never Purchased
CUST-0390,Rizky Santoso,Solo,Referral,2025-10-11,82,2,510000,3,1,2,312,Needs Attention
CUST-0391,Anwar Prakoso,Jakarta,Referral,2024-04-15,626,1,76000,1,1,1,111,Lost
CUST-0392,Reza Kusuma,Jakarta,TikTok Ads,2025-09-20,103,2,678600,3,1,2,312,Needs Attention
CUST-0393,Guntur Saputra,Tangerang,Instagram Ads,2025-12-29,3,8,5760500,5,4,5,545,Champions
CUST-0394,Citra Lestari,Jakarta,Organic Social,2025-11-11,51,2,424500,3,1,2,312,Needs Attention
CUST-0395,Nadia Permana,Bandung,Organic Social,2025-10-10,83,6,1974000,3,4,4,344,Loyal
CUST-0396,Yoga Wibowo,Unknown,Instagram Ads,2025-12-14,18,4,893600,5,3,3,533,Potential Loyalist
CUST-0397,Prita Hartono,Jakarta,Instagram Ads,2024-12-12,385,1,51200,1,1,1,111,Lost
CUST-0398,Guntur Prakoso,Palembang,Google Search,2025-09-23,100,1,300900,3,1,1,311,Needs Attention
CUST-0399,Mega Santoso,Surabaya,Instagram Ads,2025-09-14,109,1,195000,2,1,1,211,Lost
CUST-0400,Prita Cahyani,Jakarta,TikTok Ads,2024-08-12,507,3,855600,1,2,3,123,Lost
CUST-0401,Joko Hidayat,Surabaya,Instagram Ads,2025-06-29,186,2,437650,2,1,2,212,Lost
CUST-0402,Ayu Purnama,Jakarta,Google Search,2025-10-12,81,5,1387000,3,3,3,333,Needs Attention
CUST-0403,Farah Utami,Bogor,Instagram Ads,2025-12-09,23,6,2205200,4,4,4,444,Champions
CUST-0404,Umar Ramadhan,Jakarta,Referral,2025-12-21,11,9,2501000,5,4,4,544,Champions
CUST-0405,Kartika Suryadi,Bekasi,Marketplace,2025-09-26,97,5,1666500,3,3,4,334,Needs Attention
CUST-0406,Guntur Hidayat,Semarang,Referral,2025-10-24,69,7,1638300,3,4,4,344,Loyal
CUST-0407,Eka Hidayat,Jakarta,Referral,2025-06-28,187,2,438000,2,1,2,212,Lost
CUST-0408,Galih Handoko,Medan,Google Search,2025-11-12,50,5,1223000,4,3,3,433,Potential Loyalist
CUST-0409,Hana Utami,Surabaya,Referral,2025-11-15,47,10,3015000,4,5,5,455,Champions
CUST-0410,Jasmine Halim,Jakarta,Instagram Ads,2025-07-18,167,3,472300,2,2,2,222,Lost
CUST-0411,Bayu Utami,Balikpapan,TikTok Ads,2025-10-26,67,9,3841000,3,4,5,345,Loyal
CUST-0412,Hana Rahayu,Surabaya,Referral,2025-12-03,29,4,842500,4,3,3,433,Potential Loyalist
CUST-0413,Eka Marliana,Jakarta,TikTok Ads,2025-12-22,10,15,3961450,5,5,5,555,Champions
CUST-0414,Zaki Saputra,Bandung,Instagram Ads,2025-09-13,110,3,740400,2,2,2,222,Lost
CUST-0415,Anwar Darmawan,Bekasi,Instagram Ads,2025-12-29,3,18,4680900,5,5,5,555,Champions
CUST-0416,Jihan Gunawan,Palembang,Google Search,2025-07-01,184,2,91700,2,1,1,211,Lost
CUST-0417,Rizky Handoko,Tangerang,Referral,2025-11-14,48,10,5024550,4,5,5,455,Champions
CUST-0418,Dewi Halim,Bandung,Referral,2025-06-13,202,3,745900,2,2,2,222,Lost
CUST-0419,Irfan Gunawan,Jakarta,TikTok Ads,2025-08-29,125,3,237000,2,2,1,221,Lost
CUST-0420,Ayu Santoso,Bekasi,Google Search,2025-11-30,32,6,1576000,4,4,4,444,Champions
CUST-0421,Kevin Yulianti,Jakarta,TikTok Ads,2025-12-15,17,7,2772750,5,4,5,545,Champions
CUST-0422,Maya Halim,Bogor,Organic Social,2025-08-20,134,1,214200,2,1,1,211,Lost
CUST-0423,Bayu Nugroho,Medan,TikTok Ads,2025-06-04,211,2,1368000,2,1,3,213,Lost
CUST-0424,Hana Santoso,Balikpapan,Instagram Ads,2025-06-19,196,2,305000,2,1,1,211,Lost
CUST-0425,Vero Utami,Denpasar,Marketplace,2025-10-23,70,1,90000,3,1,1,311,Needs Attention
CUST-0426,Lukman Pratama,Surabaya,Marketplace,2025-12-07,25,8,1646650,4,4,4,444,Champions
CUST-0427,Gita Yulianti,Bogor,Organic Social,2025-11-18,44,1,361250,4,1,1,411,Potential Loyalist
CUST-0428,Dinda Wibowo,Unknown,TikTok Ads,2025-11-24,38,2,812000,4,1,3,413,Potential Loyalist
CUST-0429,Eka Pratama,Makassar,Marketplace,2025-11-30,32,18,5498100,4,5,5,455,Champions
CUST-0430,Erik Yulianti,Jakarta,TikTok Ads,2025-12-14,18,14,2291450,5,5,4,554,Champions
CUST-0431,Wulan Wibowo,jakarta,TikTok Ads,2025-12-07,25,5,507000,4,3,2,432,Potential Loyalist
CUST-0432,Sari Hidayat,Surabaya,TikTok Ads,2025-12-24,8,13,4498500,5,5,5,555,Champions
CUST-0433,Krisna Suryadi,Jakarta,Instagram Ads,2025-05-16,230,2,620000,2,1,2,212,Lost
CUST-0434,Ivan Utami,Bandung,Google Search,2025-11-12,50,18,5111450,4,5,5,455,Champions
CUST-0435,Faisal Setiawan,Depok,Organic Social,2025-12-12,20,10,3098300,4,5,5,455,Champions
CUST-0436,Bagus Lestari,Bandung,Google Search,2025-11-10,52,2,572000,3,1,2,312,Needs Attention
CUST-0437,Anwar Purnama,Jakarta,Marketplace,2025-05-07,239,3,503000,1,2,2,122,Lost
CUST-0438,Dinda Yulianti,Solo,Marketplace,2025-04-11,265,1,250000,1,1,1,111,Lost
CUST-0439,Kevin Prakoso,Jakarta,Marketplace,2025-08-03,151,4,2527000,2,3,4,234,At-Risk
CUST-0440,Yuni Kurniawan,Jakarta,Google Search,2025-11-25,37,5,1113400,4,3,3,433,Potential Loyalist
CUST-0441,Maya Prakoso,Tangerang,Marketplace,2025-04-15,261,1,175500,1,1,1,111,Lost
CUST-0442,Fajar Wijaya,Malang,Instagram Ads,2025-12-23,9,5,1082500,5,3,3,533,Potential Loyalist
CUST-0443,Maya Yulianti,Jakarta,Instagram Ads,2025-12-30,2,10,3841150,5,5,5,555,Champions
CUST-0444,Jasmine Halim,Tangerang,Organic Social,2025-12-28,4,3,1664500,5,2,4,524,Potential Loyalist
CUST-0445,Sinta Wibowo,Bogor,Google Search,2025-12-27,5,7,1880000,5,4,4,544,Champions
CUST-0446,Citra Yulianti,Bandung,Google Search,2025-06-18,197,5,1456800,2,3,3,233,At-Risk
CUST-0447,Kevin Hartono,Yogyakarta,Organic Social,2025-10-02,91,4,1677000,3,3,4,334,Needs Attention
CUST-0448,Indra Kusuma,Jakarta,Referral,2025-12-27,5,8,1802400,5,4,4,544,Champions
CUST-0449,Cindy Kusuma,Pekanbaru,Google Search,2025-12-21,11,12,3326700,5,5,5,555,Champions
CUST-0450,Joko Lestari,Bandar Lampung,Referral,2025-10-09,84,14,2933800,3,5,5,355,Loyal
CUST-0451,Sinta Firmansyah,Jakarta,Referral,2025-10-30,63,9,2746550,3,4,5,345,Loyal
CUST-0452,Yuni Hidayat,Bandung,Organic Social,2025-11-16,46,10,3004900,4,5,5,455,Champions
CUST-0453,Kartika Marliana,Tangerang,TikTok Ads,2025-09-15,108,4,1633550,3,3,4,334,Needs Attention
CUST-0454,Beni Handoko,Malang,Google Search,2025-12-13,19,7,1777550,5,4,4,544,Champions
CUST-0455,Cindy Permana,Bekasi,Instagram Ads,2025-12-19,13,10,3475600,5,5,5,555,Champions
CUST-0456,Kartika Sukmawati,Bandung,Instagram Ads,2025-12-08,24,10,2232250,4,5,4,454,Champions
CUST-0457,Vero Pratama,pekanbaru,TikTok Ads,2025-12-03,29,15,5478100,4,5,5,455,Champions
CUST-0458,Maya Maulana,Denpasar,Referral,2025-10-01,92,4,942550,3,3,3,333,Needs Attention
CUST-0459,Gita Wijaya,Tangerang,TikTok Ads,2025-12-06,26,2,435600,4,1,2,412,Potential Loyalist
CUST-0460,Fajar Permana,Semarang,Organic Social,2025-06-04,211,1,96000,2,1,1,211,Lost
CUST-0461,Prita Permana,Makassar,Marketplace,2025-09-20,103,2,881250,3,1,3,313,Needs Attention
CUST-0462,Irfan Ramadhan,Yogyakarta,Instagram Ads,2025-08-22,132,3,901500,2,2,3,223,Lost
CUST-0463,Doni Wijaya,Makassar,Instagram Ads,2025-12-29,3,4,659650,5,3,2,532,Potential Loyalist
CUST-0464,Zahra Cahyani,Yogyakarta,Google Search,2024-09-28,460,1,28000,1,1,1,111,Lost
CUST-0465,Mega Utami,Jakarta,Google Search,2025-12-17,15,13,4070900,5,5,5,555,Champions
CUST-0466,Kevin Suryadi,Bogor,Google Search,2025-12-24,8,8,1945800,5,4,4,544,Champions
CUST-0467,Laras Marliana,Jakarta,TikTok Ads,2025-01-05,361,2,462000,1,1,2,112,Lost
CUST-0468,Kartika Saputra,Medan,Organic Social,2024-08-17,502,2,334000,1,1,1,111,Lost
CUST-0469,Dinda Firmansyah,Jakarta,Instagram Ads,2025-10-31,62,5,893550,3,3,3,333,Needs Attention
CUST-0470,Rizky Setiawan,Medan,TikTok Ads,2024-03-24,648,1,105000,1,1,1,111,Lost
CUST-0471,Omar Purnama,Bandung,TikTok Ads,2025-10-17,76,7,1849700,3,4,4,344,Loyal
CUST-0472,Zahra Nugroho,Surabaya,Marketplace,2025-06-19,196,4,679700,2,3,2,232,At-Risk
CUST-0473,Hilda Maulana,Medan,Instagram Ads,2025-11-14,48,19,5413200,4,5,5,455,Champions
CUST-0474,Ayu Halim,Denpasar,Google Search,2025-09-24,99,2,1077200,3,1,3,313,Needs Attention
CUST-0475,Dewi Sukmawati,Denpasar,TikTok Ads,2025-11-24,38,7,1561000,4,4,4,444,Champions
CUST-0476,Umar Hidayat,Bandung,Organic Social,2025-11-07,55,10,3869200,3,5,5,355,Loyal
CUST-0477,Yoga Anggraini,Bogor,Organic Social,2025-10-04,89,2,334000,3,1,1,311,Needs Attention
CUST-0478,Nanda Kurniawan,Unknown,Organic Social,2025-11-25,37,1,63000,4,1,1,411,Potential Loyalist
CUST-0479,Beni Kusuma,Bekasi,Instagram Ads,2025-11-06,56,2,242250,3,1,1,311,Needs Attention
CUST-0480,Bagus Kusuma,Tangerang,Instagram Ads,2025-10-20,73,10,3552600,3,5,5,355,Loyal
CUST-0481,Zaki Cahyani,Bogor,Instagram Ads,2024-05-30,581,1,390000,1,1,2,112,Lost
CUST-0482,Taufik Pratama,Surabaya,Instagram Ads,2025-12-29,3,18,6397200,5,5,5,555,Champions
CUST-0483,Yuni Gunawan,Yogyakarta,Instagram Ads,2025-12-16,16,5,1042250,5,3,3,533,Potential Loyalist
CUST-0484,Farah Purnama,Palembang,Organic Social,2024-03-22,650,1,290000,1,1,1,111,Lost
CUST-0485,Reza Maulana,Jakarta,TikTok Ads,2024-11-05,422,1,160200,1,1,1,111,Lost
CUST-0486,Nadia Yulianti,Malang,Instagram Ads,2025-10-08,85,8,3370300,3,4,5,345,Loyal
CUST-0487,Citra Marliana,Bandung,TikTok Ads,2025-11-08,54,9,3226350,3,4,5,345,Loyal
CUST-0488,Dinda Hartono,Bandung,TikTok Ads,2025-12-07,25,10,2213450,4,5,4,454,Champions
CUST-0489,Krisna Firmansyah,Jakarta,Google Search,2025-12-18,14,10,3736200,5,5,5,555,Champions
CUST-0490,Prita Lestari,Bandung,Organic Social,2025-12-15,17,10,2274550,5,5,4,554,Champions
CUST-0491,Irfan Wijaya,Bandung,Organic Social,2025-11-04,58,10,2127700,3,5,4,354,Loyal
