customer_id,customer_name,phone,gender,age,city,province,signup_date,acquisition_channel
CUST-00251,Citra Setiawan,0895-5378-1327,Male,33,Bandung,Jawa Barat,2022-11-12,Referral
CUST-00252,Zahra Santoso,0814-2237-2859,Male,20,Bandung,Jawa Barat,2022-05-09,Instagram Ads
CUST-00253,Bagus Handoko,084928071992,Female,19,Balikpapan,Kalimantan Timur,2022-11-27,Organic Social
CUST-00254,Bayu Gunawan,+6284711856766,Female,38,Yogyakarta,DI Yogyakarta,2022-02-24,Organic Social
CUST-00255,Nanda Santoso,085394505030,Male,33,Palembang,Sumatera Selatan,2022-06-27,Marketplace
CUST-00256,Eka Darmawan,+6282764629938,Male,25,SURABAYA,Jawa Timur,2022-07-12,Instagram Ads
CUST-00257,Zahra Wibowo,087357626957,Female,20,Semarang,Jawa Tengah,2022-03-08,Marketplace
CUST-00258,Zaki Santoso,0841-4484-3665,Female,29,Medan,Sumatera Utara,2022-11-02,Google Search
CUST-00259,Ulfa Wibowo,0837-3274-9706,Female,19,Medan,Sumatera Utara,2022-01-10,Marketplace
CUST-00260,Zahra Prakoso,+6287245696855,Female,27,Bandung,Jawa Barat,2022-04-18,Organic Social
CUST-00261,Taufik Handoko,0870-5995-2835,Male,42,Malang,Jawa Timur,2022-12-17,Marketplace
CUST-00262,Wawan Darmawan,0897-6485-5999,Male,30,Balikpapan,Kalimantan Timur,2022-07-25,TikTok Ads
CUST-00263, Laras Ramadhan,0885-8628-2312,Female,26,tangerang,Banten,2022-10-05,TikTok Ads
CUST-00264,Wawan Hidayat,0855-6377-5555,Male,19,,Sumatera Utara,2022-09-19,Marketplace
CUST-00265,Gita Lestari,+6283071977865,Female,22,Bandung,Jawa Barat,2022-07-16,Referral
CUST-00266,Bagus Utami,087489113818,Female,34,Bogor,Jawa Barat,2022-06-29,Referral
CUST-00267,Fajar Saputra,0820-9047-3961,Male,44,Medan,Sumatera Utara,2022-02-21,Instagram Ads
CUST-00268,Laras Hidayat,087075112532,female,33,Jakarta,DKI Jakarta,2022-03-24,Organic Social
CUST-00269,Gita Yulianti,+6283579375400,M,20,surabaya,Jawa Timur,2022-03-29,Google Search
CUST-00270,Jasmine Halim,+6283831855920,Female,27,Palembang,Sumatera Selatan,2022-07-29,Instagram Ads
CUST-00271,Reza Santoso,081438363539,Female,35,Bandung,Jawa Barat,2022-12-22,TikTok Ads
CUST-00272,Omar Hartono,086032579526,Female,29,Bekasi,Jawa Barat,2022-10-17,Google Search
CUST-00273,Sinta Marliana,+6289261824322,Female,31,Balikpapan,Kalimantan Timur,2022-09-03,Marketplace
CUST-00274,Fajar  Sukmawati,+6286434724752,Female,31,Bekasi,Jawa Barat,2022-05-29,Instagram Ads
CUST-00275,Reza Hartono,0884-2260-5658,Male,26,Jakarta,DKI Jakarta,2022-12-30,Google Search
CUST-00276,Farah Darmawan,+6288095338041,Male,37,balikpapan,Kalimantan Timur,2022-01-31,Marketplace
CUST-00277,Bayu Hidayat,0826-8594-7513,Female,29,Surabaya,Jawa Timur,2022-08-30,TikTok Ads
CUST-00278,Doni Marliana,085465979494,Male,33,Balikpapan,Kalimantan Timur,2022-01-01,Instagram Ads
CUST-00279,Umar Darmawan,0827-8301-2949,Female,26,Depok,Jawa Barat,2022-10-17,Marketplace
CUST-00280,Ayu Sukmawati,+6289290432537,Male,30,Yogyakarta,DI Yogyakarta,2022-07-04,Referral
CUST-00281,Farah Halim,082920005623,Female,27,Tangerang,Banten,2022-11-08,Referral
CUST-00282,Wulan Sukmawati,0881-9192-7421,Female,26,Balikpapan,Kalimantan Timur,2022-09-04,Marketplace
CUST-00283,Citra Maulana,+6282735361374,Female,19,Palembang ,Sumatera Selatan,2022-11-19,Marketplace
CUST-00284,Omar Anggraini,0816-6816-2175,Male,30,Medan,Sumatera Utara,2022-01-31,Google Search
CUST-00285,Reza Sukmawati,084049947715,Male,20,Bandung ,Jawa Barat,2022-01-19,TikTok Ads
CUST-00286,Galih Utami,084961604471,Female,19,Depok,Jawa Barat,2022-10-20,Referral
CUST-00287,Laras Saputra,087814193928,Male,23,Bekasi,Jawa Barat,2022-03-31,Organic Social
CUST-00288,Vina Prakoso,+6284250957779,Female,31,Balikpapan,Kalimantan Timur,2022-01-02,Instagram Ads
CUST-00289,Mega Nugroho,+6282551425479,Male,19,Balikpapan,Kalimantan Timur,2022-11-09,Instagram Ads
CUST-00290,Doni Maulana,+6288037289718,Male,42,Bekasi,Jawa Barat,2022-02-25,Google Search
CUST-00291,Taufik Kusuma,+6289856012143,Female,21,Bogor,Jawa Barat,2022-10-17,Referral
CUST-00292, Dinda Santoso,082745325086,Male,25,Jakarta,DKI Jakarta,2022-10-01,Organic Social
CUST-00293,Kartika Cahyani,086915127844,Female,26,Jakarta,DKI Jakarta,2022-12-02,Instagram Ads
CUST-00294,Wulan Marliana,+6285638388887,M,22,Balikpapan,Kalimantan Timur,2022-04-13,TikTok Ads
CUST-00295,Cindy Wibowo,082065181621,Male,27,Balikpapan,Kalimantan Timur,2022-10-14,Instagram Ads
CUST-00296,Hana Kusuma,+6283546298125,Male,23,Balikpapan,Kalimantan Timur,2022-04-09,Organic Social
CUST-00297,Putri Wibowo,082395805070,Male,27,Bogor,Jawa Barat,2022-09-21,TikTok Ads
CUST-00298,Joko Yulianti,+6288323659283,Male,34,Denpasar,Bali,2022-07-04,TikTok Ads
CUST-00299,Guntur Halim,+6286672431859,Female,34,Bandung,Jawa Barat,2022-01-28,Marketplace
CUST-00300,Mega Prakoso,0867-8013-4527,Male,23,Bandar Lampung,Lampung,2022-03-23,Referral
CUST-00301,Zahra Darmawan,+6286625486171,Female,31,Balikpapan,Kalimantan Timur,2022-02-23,Google Search
CUST-00302,Zaki Darmawan,0852-3092-5835,Female,35,Surabaya,Jawa Timur,2022-03-25,Google Search
CUST-00303,Vina Hidayat,+6281921192156,Female,27,Surabaya,Jawa Timur,2022-06-06,TikTok Ads
CUST-00304,Tono Santoso,0894-9566-2034,Female,26,Surabaya,Jawa Timur,2022-11-25,Marketplace
CUST-00305,Laras Purnama,+6286421017074,Female,37,Balikpapan,Kalimantan Timur,2022-07-10,Google Search
CUST-00306,Rizky Wibowo,087251402021,Male,27,Balikpapan,Kalimantan Timur,2022-06-08,Referral
CUST-00307,Putri Ramadhan,+6284657378251,Female,36,Makassar,Sulawesi Selatan,2022-12-17,TikTok Ads
CUST-00308,Sinta Utami,+6282571441268,Male,27, Medan,Sumatera Utara,2022-04-22,Organic Social
CUST-00309,Bayu Kurniawan,0814-3908-7989,Female,33,Surabaya,Jawa Timur,2022-06-05,Google Search
CUST-00310,Taufik Kusuma,0868-4108-6814,Male,22,Semarang,Jawa Tengah,2022-02-25,Referral
CUST-00311,Wulan Ramadhan,+6283929101614,Female,26,Bekasi,Jawa Barat,2022-11-05,Instagram Ads
CUST-00312,Ivan Yulianti,086222435553,Male,41,Balikpapan,Kalimantan Timur,2022-11-23,Google Search
CUST-00313,Fajar Darmawan,+6285283122434,Female,27,Solo,Jawa Tengah,2022-03-13,Google Search
CUST-00314,Dewi Hartono,0816-9560-5539,Female,43,Bandar Lampung,Lampung,2022-09-03,TikTok Ads
CUST-00315,Tono Cahyani,081832468638,Female,27,Bogor,Jawa Barat,2022-08-28,Organic Social
CUST-00316,Eka Anggraini,+6281137993995,Female,32,Jakarta,DKI Jakarta,2022-06-28,Instagram Ads
CUST-00317,Sinta Setiawan,085655667215,Female,28,Depok,Jawa Barat,2022-12-21,Marketplace
CUST-00318,Zahra Nugroho,+6288394852598,Female,33,Yogyakarta,DI Yogyakarta,2022-04-26,Organic Social
CUST-00319,Yoga Prakoso,084278758282,Male,23,Bandung,Jawa Barat,2022-10-07,Instagram Ads
CUST-00320,Nadia Nugroho,085352702297,Male,29,Balikpapan,Kalimantan Timur,2022-04-27,TikTok Ads
CUST-00321,Taufik Purnama,0860-4554-4064,Female,27,Surabaya ,Jawa Timur,2022-03-02,Organic Social
CUST-00322,Zahra Pratama,0855-9035-7013,Male,38,,Kalimantan Timur,2022-10-20,Marketplace
CUST-00323,Tono Kurniawan,+6282715947353,Male,31,Bandung ,Jawa Barat,2022-09-14,TikTok Ads
CUST-00324,Gita Hidayat,082455767189,Female,40,Surabaya,Jawa Timur,2022-08-23,TikTok Ads
CUST-00325,Joko Cahyani,+6287466155493,Female,22,Bandar Lampung,Lampung,2022-01-23,Marketplace
CUST-00326,Lukman Marliana,0890-2707-8779,Female,26,Solo,Jawa Tengah,2022-11-13,TikTok Ads
CUST-00327,Jasmine Sukmawati,0858-9231-7289,Male,27,Depok,Jawa Barat,2022-08-24,Referral
CUST-00328,Beni Kurniawan,0823-6048-7288,Male,30,Balikpapan,Kalimantan Timur,2022-04-05,Instagram Ads
CUST-00329,Endah Purnama,0883-4689-8605,Female,34,Bogor,Jawa Barat,2022-08-24,Instagram Ads
CUST-00330,Hilda Marliana,+6286914878578,Male,28,,Jawa Tengah,2022-03-22,TikTok Ads
CUST-00331,Wulan Kusuma,087124057253,Female,32,Balikpapan,Kalimantan Timur,2022-01-10,Instagram Ads
CUST-00332,Ayu Nugroho,+6287927916602,Male,28,Bandung,Jawa Barat,2022-11-18,Google Search
CUST-00333,Kartika Firmansyah,0898-5775-9268,M,25,Balikpapan,Kalimantan Timur,2022-10-25,Instagram Ads
CUST-00334,Hana Marliana,0890-7369-3448,Female,25,Balikpapan,Kalimantan Timur,2022-01-06,TikTok Ads
CUST-00335,Hesti Kusuma,085035615170,Female,20,,Sumatera Utara,2022-10-16,Organic Social
CUST-00336,Kevin Hartono,0824-8428-5065,Female,30,Bandung,Jawa Barat,2022-09-30,Marketplace
CUST-00337,Oki Handoko,088045017908,Male,33,Denpasar,Bali,2022-04-23,TikTok Ads
CUST-00338,Indra Setiawan,082767838238,Female,19,Balikpapan,Kalimantan Timur,2022-01-21,Instagram Ads
CUST-00339,Oki Cahyani,085035567535,Female,32,surabaya,Jawa Timur,2022-06-20,Instagram Ads
CUST-00340,Zahra Utami,0823-9091-9697,Male,30,Makassar,Sulawesi Selatan,2022-07-31,Marketplace
CUST-00341,Kevin Gunawan,+6283919872946,Female,27,Semarang,Jawa Tengah,2022-09-21,Organic Social
CUST-00342,Bayu Nugroho,089346395104,Female,24,Bandung,Jawa Barat,2022-07-30,Google Search
CUST-00343,Rizky Hartono,+6289540085336,Male,32,Makassar,Sulawesi Selatan,2022-11-22,Organic Social
CUST-00344,Nadia Hartono,0857-3311-4599,Female,28,Denpasar,Bali,2022-03-01,TikTok Ads
CUST-00345,Bayu Marliana,+6289534403054,Male,27,Balikpapan,Kalimantan Timur,2022-08-08,TikTok Ads
CUST-00346,Laras Utami,084013654455,Female,29,Balikpapan,Kalimantan Timur,2022-02-15,TikTok Ads
CUST-00347, Joko Cahyani,0869-7707-1486,Male,23,Makassar,Sulawesi Selatan,2022-06-01,TikTok Ads
CUST-00348,Dewi Santoso,+6289446414622,male,26,Balikpapan,Kalimantan Timur,2022-10-02,Marketplace
CUST-00349,Ulfa Setiawan,085778381087,Female,30,Malang,Jawa Timur,2022-07-27,Instagram Ads
CUST-00350,Joko Purnama,085360161169,Female,19,Surabaya,Jawa Timur,2022-01-24,Instagram Ads
CUST-00351,Faisal Hidayat,086640337036,Female,19,Surabaya,Jawa Timur,2022-03-19,Organic Social
CUST-00352,Joko Lestari,081561012639,Female,19,Tangerang,Banten,2022-09-02,Instagram Ads
CUST-00353,Galih Handoko,+6288171395070,Female,36,Tangerang,Banten,2022-02-02,Instagram Ads
CUST-00354,Ulfa Gunawan,+6289824669340,Female,27,depok,Jawa Barat,2022-06-16,TikTok Ads
CUST-00355,Taufik Anggraini,+6289786614442,Female,30,Malang,Jawa Timur,2022-08-27,TikTok Ads
CUST-00356,Jihan Darmawan,0840-6197-7367,Female,22,Bandung,Jawa Barat,2022-04-15,Organic Social
CUST-00357,Taufik Nugroho,+6289268459638,Male,30,Semarang,Jawa Tengah,2022-05-07,Instagram Ads
CUST-00358,Eka Ramadhan,+6285397121871,Male,26,Balikpapan,Kalimantan Timur,2022-12-01,Referral
CUST-00359,Prita Utami,+6281216879547,Male,22,Bekasi,Jawa Barat,2022-01-06,Google Search
CUST-00360,Hilda Setiawan,084376255351,Male,32,Bogor,Jawa Barat,2022-11-02,Organic Social
CUST-00361,Sari Ramadhan,082423037522,Male,29,Makassar,Sulawesi Selatan,2022-08-06,Marketplace
CUST-00362,Maya Saputra,+6282582091427,Female,34,Bandung,Jawa Barat,2022-12-21,Organic Social
CUST-00363,Hesti Handoko,+6283996619528,Female,30,Bekasi,Jawa Barat,2022-12-29,Instagram Ads
CUST-00364,Mega Marliana,+6282329342868,Female,35,Denpasar,Bali,2022-07-22,Marketplace
CUST-00365,Wulan Suryadi,+6286977795312,Female,38,Surabaya,Jawa Timur,2022-01-08,Organic Social
CUST-00366,Farah Cahyani,0873-2379-9285,female,30,Balikpapan,Kalimantan Timur,2022-03-16,TikTok Ads
CUST-00367,Yuni Darmawan,0881-2733-9927,Male,26,Balikpapan,Kalimantan Timur,2022-05-01,Marketplace
CUST-00368,Vina Lestari,+6281650943759,Female,19,Bandar Lampung,Lampung,2022-12-27,Google Search
CUST-00369,Maya Gunawan,0880-8519-6637,Female,27,,Jawa Barat,2022-03-22,Referral
CUST-00370,Citra Permana,0827-8060-1913,Male,25,Depok,Jawa Barat,2022-01-20,Google Search
CUST-00371,Cindy Prakoso,083185752743,Female,27,tangerang,Banten,2022-07-03,Organic Social
CUST-00372,Faisal Purnama,083153764711,Female,29,Surabaya,Jawa Timur,2022-09-15,Organic Social
CUST-00373,Nadia Maulana,+6282133675700,Female,36,Bogor,Jawa Barat,2022-10-14,Marketplace
CUST-00374,Guntur Saputra,0870-8432-2560,Female,28,Surabaya,Jawa Timur,2022-11-21,Marketplace
CUST-00375,Nadia Kurniawan,0898-2100-5855,Male,33,,Kalimantan Timur,2022-04-15,Organic Social
CUST-00376,Beni Firmansyah,+6283744956585,Male,27,Malang,Jawa Timur,2022-05-02,Instagram Ads
CUST-00377,Irfan Gunawan,+6283841121138,Male,36,Medan,Sumatera Utara,2022-08-07,Organic Social
CUST-00378,Kartika Hartono,0816-8301-3821,Female,26,Bekasi,Jawa Barat,2022-12-28,Instagram Ads
CUST-00379,Nanda Anggraini,+6284517964097,Male,32,Palembang,Sumatera Selatan,2022-09-23,TikTok Ads
CUST-00380,Zaki Purnama,0878-8294-3246,Female,24,Bekasi,Jawa Barat,2022-06-11,TikTok Ads
CUST-00381,Rizky Firmansyah,088932376735,Female,36,Bandung,Jawa Barat,2022-01-20,Instagram Ads
CUST-00382,Reza Nugroho,086549141288,Female,36,Balikpapan,Kalimantan Timur,2022-12-24,Referral
CUST-00383,Guntur Rahayu,088769883693,Female,30,Bandung,Jawa Barat,2022-03-31,Google Search
CUST-00384,Prita Wijaya,0869-8804-4548,Female,33,Medan,Sumatera Utara,2022-03-12,Referral
CUST-00385,Ivan Anggraini,0813-3936-3840,Female,38,Bandung,Jawa Barat,2022-09-06,Instagram Ads
CUST-00386,Rangga Kurniawan,+6281713277239,Female,38,Balikpapan,Kalimantan Timur,2022-04-19,Referral
CUST-00387,Lukman Marliana,083295515652,Female,34,Bekasi,Jawa Barat,2022-04-16,TikTok Ads
CUST-00388,Bayu Lestari,089535495393,Female,24,Balikpapan ,Kalimantan Timur,2022-06-26,Google Search
CUST-00389,Umar Purnama,+6289722062645,male,29,Balikpapan,Kalimantan Timur,2022-06-08,Instagram Ads
CUST-00390,Erik Setiawan,087365098352,Male,19,Balikpapan,Kalimantan Timur,2022-05-26,Organic Social
CUST-00391,Rizky Maulana,+6287574316377,Male,32,Balikpapan,Kalimantan Timur,2022-08-08,TikTok Ads
CUST-00392,Nadia Prakoso,+6285395722312,Female,31,Semarang,Jawa Tengah,2022-05-10,TikTok Ads
CUST-00393,Ayu Setiawan,+6285450922763,Female,19,Balikpapan,Kalimantan Timur,2022-03-26,TikTok Ads
CUST-00394,Jasmine Setiawan,0863-5443-9284,Male,37,Bandung,Jawa Barat,2022-03-01,TikTok Ads
CUST-00395,Bagus Nugroho,0898-5315-2718,Female,31,Semarang,Jawa Tengah,2022-03-04,Organic Social
CUST-00396,Adit Pratama,0851-9172-3829,Male,29,Bandar Lampung,Lampung,2022-02-01,Instagram Ads
CUST-00397,Zahra Maulana,083981549175,MALE,26,Bandung,Jawa Barat,2022-11-13,Organic Social
CUST-00398,Ayu Kurniawan,088162782905,Female,31,Palembang,Sumatera Selatan,2022-12-28,TikTok Ads
CUST-00399,Cahya Darmawan,0881-2638-3338,Female,19,Semarang,Jawa Tengah,2022-12-21,TikTok Ads
CUST-00400,Jihan Sukmawati,+6282022696822,Female,30,Solo,Jawa Tengah,2022-07-19,Marketplace
CUST-00401,Galih Nugroho,088510719123,Female,31,Surabaya,Jawa Timur,2022-05-31,Referral
CUST-00402,Omar Suryadi,0869-6188-2843,Female,31,Bekasi,Jawa Barat,2022-10-25,TikTok Ads
CUST-00403,Rangga Utami,0870-4955-1501,Female,32,Semarang,Jawa Tengah,2022-12-01,Instagram Ads
CUST-00404,Jihan Anggraini,+6286424891190,Male,,Surabaya,Jawa Timur,2022-05-19,Instagram Ads
CUST-00405,Vina Darmawan,+6289437207817,Female,20,Bandung,Jawa Barat,2022-10-25,Instagram Ads
CUST-00406,Sinta Purnama,0825-2550-6989,Male,28,Semarang,Jawa Tengah,2022-06-05,Google Search
CUST-00407,Sinta Kusuma,0838-6392-7893,Male,34,Pekanbaru,Riau,2022-08-26,Referral
CUST-00408,Endah Saputra,+6282073659818,Female,27,Denpasar,Bali,2022-11-18,Google Search
CUST-00409,Zahra Ramadhan,+6286961964266,Female,33,Tangerang,Banten,2022-10-18,Marketplace
CUST-00410,Zaki Utami,+6288792113257,Male,27,Bekasi,Jawa Barat,2022-02-19,TikTok Ads
CUST-00411,Mega Marliana,081299001426,Female,19,Bogor,Jawa Barat,2022-06-25,Google Search
CUST-00412,Laras Prakoso,085989638773,Female,32,Jakarta,DKI Jakarta,2022-05-22,Google Search
CUST-00413,Yoga Santoso,+6286344268760,Female,19,Tangerang,Banten,2022-02-23,TikTok Ads
CUST-00414,SINTA PURNAMA,0860-8883-4351,Female,32,Balikpapan,Kalimantan Timur,2022-01-30,Instagram Ads
CUST-00415,Nanda Prakoso,0829-8706-8745,Male,21,Bandar Lampung,Lampung,2022-07-01,Google Search
CUST-00416,Kevin Marliana,0880-7459-6074,Male,24,Semarang,Jawa Tengah,2022-08-12,Instagram Ads
CUST-00417,Beni Yulianti,+6281673312714,Female,23,Medan,Sumatera Utara,2022-10-10,TikTok Ads
CUST-00418,Guntur Cahyani,+6287926781051,Female,43,Bandar Lampung,Lampung,2022-09-28,Referral
CUST-00419,Wulan Permana,083799532815,Female,19,Balikpapan,Kalimantan Timur,2022-08-04,Instagram Ads
CUST-00420,Eka Sukmawati,086620828062,Female,30,Malang,Jawa Timur,2022-02-02,Marketplace
CUST-00421,Beni Nugroho,088970088875,Male,27,Palembang,Sumatera Selatan,2022-03-08,Organic Social
CUST-00422,Yoga Suryadi,083095249124,Male,28,Balikpapan,Kalimantan Timur,2022-03-19,Instagram Ads
CUST-00423,Krisna Pratama,089435014547,Male,,Tangerang,Banten,2022-11-23,Referral
CUST-00424,Mega Santoso,0822-1267-8524,Female,23,Depok,Jawa Barat,2022-01-29,Instagram Ads
CUST-00425,Irfan Wibowo,+6287383294801,Female,33,Bandar Lampung,Lampung,2022-02-16,Google Search
CUST-00426,Zahra Rahayu,+6283337722278,Female,20,Bekasi,Jawa Barat,2022-02-13,TikTok Ads
CUST-00427,Jasmine Nugroho  ,0847-7292-4236,Female,33,Medan,Sumatera Utara,2022-05-03,TikTok Ads
CUST-00428,Vero Handoko,084490127404,Male,27,Bogor,Jawa Barat,2022-01-07,Instagram Ads
CUST-00429,Yuni Kusuma,081399205377,Female,36,Tangerang,Banten,2022-03-07,Google Search
CUST-00430,Adit Lestari,087142765794,Female,25,Tangerang,Banten,2022-01-14,Organic Social
CUST-00431,Omar Yulianti,084452796662,Male,35,Bogor,Jawa Barat,2022-12-12,Google Search
CUST-00432,Cindy Kusuma,0815-1231-9182,Male,27,Malang,Jawa Timur,2022-05-05,TikTok Ads
CUST-00433,Nanda Hidayat,0877-1367-7506,Male,21,Bogor,Jawa Barat,2022-07-04,TikTok Ads
CUST-00434,Ivan Darmawan,082759558257,Female,40,Semarang,Jawa Tengah,2022-10-25,Marketplace
CUST-00435,Omar Lestari,+6282175623080,Female,25,Bekasi,Jawa Barat,2022-06-22,TikTok Ads
CUST-00436,Faisal Kusuma,+6288563501378,Female,27,Solo,Jawa Tengah,2022-07-02,Google Search
CUST-00437,Farah Rahayu,+6288560363637,Male,23,Malang,Jawa Timur,2022-01-24,Google Search
CUST-00438,Indra Firmansyah,+6286826465258,Female,33,Balikpapan,Kalimantan Timur,2022-07-04,Google Search
CUST-00439,Vero Kusuma,0870-9062-9368,Male,29,Malang,Jawa Timur,2022-01-15,Marketplace
CUST-00440,Jihan Utami,+6285892683868,Male,45,Malang,Jawa Timur,2022-04-11,Marketplace
CUST-00441,Jasmine Halim,+6285696882198,Male,33,Jakarta,DKI Jakarta,2022-11-05,Google Search
CUST-00442,Dinda Hartono,085589259131,Female,22,Denpasar,Bali,2022-05-17,Organic Social
CUST-00443,Hana Rahayu,0895-6925-5193,Female,32,Surabaya,Jawa Timur,2022-08-19,TikTok Ads
CUST-00444,Cahya Darmawan,+6281740238409,Male,29,Bekasi,Jawa Barat,2022-08-12,Google Search
CUST-00445,Jihan Purnama,+6284357658834,Female,27,Balikpapan,Kalimantan Timur,2022-09-29,Organic Social
CUST-00446,Nanda Lestari,0838-3022-1741,Female,37,Solo,Jawa Tengah,2022-03-05,Google Search
CUST-00447,Ivan Darmawan,0823-3080-5790,Female,32,Bekasi,Jawa Barat,2022-04-23,Referral
CUST-00448,Joko Ramadhan,+6288630448739,Female,37,Bogor,Jawa Barat,2022-10-21,Marketplace
CUST-00449,Farah Kurniawan,0886-7115-1255,female,22,Balikpapan,Kalimantan Timur,2022-04-27,Google Search
CUST-00450,Cindy Darmawan,089429967304,Female,30,Tangerang,Banten,2022-04-27,Referral
CUST-00451,Ayu Yulianti,082825525106,Female,28,Bandung,Jawa Barat,2022-01-25,Google Search
CUST-00452,Cahya Nugroho,+6281731096940,Female,31,Bandung,Jawa Barat,2022-10-22,Google Search
CUST-00453, Taufik Yulianti,+6283088742948,Female,37,Bandung,Jawa Barat,2022-07-20,TikTok Ads
CUST-00454,Sari Gunawan,0894-3695-5158,Female,34,Balikpapan,Kalimantan Timur,2022-01-31,Google Search
CUST-00455,Umar Rahayu,+6283182129835,Male,34,Palembang,Sumatera Selatan,2022-08-09,Instagram Ads
CUST-00456,Bayu Yulianti,086554229734,Perempuan,42,Semarang,Jawa Tengah,2022-07-06,Organic Social
CUST-00457,Dewi Prakoso,+6288027361620,Female,23,,Jawa Barat,2022-10-18,Google Search
CUST-00458,Dewi Handoko,0853-6503-6724,Female,27,Jakarta,DKI Jakarta,2022-09-26,Google Search
CUST-00459,Erik  Pratama,0844-8364-8455,FEMALE,32,,Jawa Timur,2022-10-27,Referral
CUST-00460,Sinta Kurniawan,0832-2716-8200,Female,26,balikpapan,Kalimantan Timur,2022-09-28,Instagram Ads
CUST-00461,Guntur Wijaya,0833-7634-6269,Male,26,Makassar,Sulawesi Selatan,2022-04-10,Referral
CUST-00462,Rangga Hartono,+6287514715194,Female,39,Surabaya,Jawa Timur,2022-04-23,Referral
CUST-00463,Nadia Wibowo,+6286145053678,Female,23,Bandung,Jawa Barat,2022-10-29,Marketplace
CUST-00464,Wawan Cahyani,085139519108,Male,27,Bekasi,Jawa Barat,2022-08-23,Instagram Ads
CUST-00465,Hilda Pratama,+6282923735654,Male,29,Bandung,Jawa Barat,2022-10-11,Organic Social
CUST-00466,Vina Marliana,0860-4518-4153,Male,29,Bandung,Jawa Barat,2022-05-13,Organic Social
CUST-00467,Farah Darmawan,083268408511,Female,24,Balikpapan,Kalimantan Timur,2022-11-12,Instagram Ads
CUST-00468,Jihan Hartono,082724901738,Female,33,Balikpapan,Kalimantan Timur,2022-10-22,Marketplace
CUST-00469,Bagus Utami,087468523217,Female,24,Pekanbaru,Riau,2022-04-22,Instagram Ads
CUST-00470,Rangga Kusuma,+6285084271703,Female,21,Surabaya,Jawa Timur,2022-03-18,Google Search
CUST-00471,Ayu Gunawan,0824-7719-6351,Male,22,Balikpapan,Kalimantan Timur,2022-03-30,TikTok Ads
CUST-00472,Sinta Santoso,+6289335222816,Male,43,Surabaya,Jawa Timur,2022-04-06,Google Search
CUST-00473,Doni Cahyani,083038266959,Male,21,Jakarta,DKI Jakarta,2022-02-08,Google Search
CUST-00474,Kevin Saputra,+6283516158492,Laki-laki,29,Bekasi,Jawa Barat,2022-12-15,Referral
CUST-00475,Endah Firmansyah,086176298139,Female,27,Yogyakarta,DI Yogyakarta,2022-06-16,Marketplace
CUST-00476,Jihan Purnama,+6285487873786,Male,39,Malang ,Jawa Timur,2022-05-12,Instagram Ads
CUST-00477,Indra Nugroho,087529468573,Female,27,Solo,Jawa Tengah,2022-11-30,TikTok Ads
CUST-00478,Laras Ramadhan,083418972280,Female,34,Bekasi,Jawa Barat,2022-07-31,Referral
CUST-00479,Anwar Lestari,+6281861529720,Male,31,Bogor,Jawa Barat,2022-07-10,Google Search
CUST-00480,Taufik Cahyani,+6285190655933,Female,22,Tangerang,Banten,2022-09-06,Instagram Ads
CUST-00481,Vero Setiawan,084581065992,Female,23,Bogor,Jawa Barat,2022-11-21,Instagram Ads
CUST-00482,Krisna Rahayu,085264232578,Female,27,Surabaya,Jawa Timur,2022-02-04,Organic Social
CUST-00483,Oki Yulianti,089232161398,Female,24,Bandung,Jawa Barat,2022-07-20,Instagram Ads
